GHG source,Federal organization,Fiscal year,GHG scope,Energy category,Energy type,Location,Energy use (GJ),Emissions (t)
facilities,Natural Resources Canada,FY 2013-14,1,Liquified petroleum gas,propane,QC,2061.37,125.75
facilities,Natural Resources Canada,FY 2013-14,1,Natural gas,natural gas,QC,1152.54,57.45
facilities,Natural Resources Canada,FY 2013-14,2,District energy,district heating,QC,8670,719.57
facilities,Natural Resources Canada,FY 2013-14,2,Electricity,electricity,QC,19847.94,11.03
facilities,Natural Resources Canada,FY 2013-14,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,SK,5.36,0.39
facilities,Natural Resources Canada,FY 2013-14,1,Natural gas,natural gas,SK,478.02,23.83
facilities,Natural Resources Canada,FY 2013-14,2,Electricity,electricity,SK,2276.98,449.07
facilities,Natural Resources Canada,FY 2014-15,1,Natural gas,natural gas,AB,30558.29,1523.12
facilities,Natural Resources Canada,FY 2014-15,2,Electricity,electricity,AB,12229.62,2547.84
facilities,Natural Resources Canada,FY 2014-15,1,Natural gas,natural gas,BC,3800.81,189.44
facilities,Natural Resources Canada,FY 2014-15,2,Electricity,electricity,BC,9153.81,38.14
facilities,Natural Resources Canada,FY 2014-15,2,Electricity,electricity,MB,70.69,0.06
facilities,Natural Resources Canada,FY 2014-15,2,District energy,district cooling,NB,690.6,31.48
facilities,Natural Resources Canada,FY 2014-15,2,District energy,district heating,NB,8930.96,741.22
facilities,Natural Resources Canada,FY 2014-15,2,Electricity,electricity,NB,10231.43,824.2
facilities,Natural Resources Canada,FY 2014-15,2,Electricity,electricity,NL,300.83,2.51
facilities,Natural Resources Canada,FY 2014-15,1,Liquified petroleum gas,propane,NT,876.54,53.47
facilities,Natural Resources Canada,FY 2014-15,2,Electricity,electricity,NT,459.39,31.9
facilities,Natural Resources Canada,FY 2014-15,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NU,10965.13,780.56
facilities,Natural Resources Canada,FY 2014-15,2,Electricity,electricity,NU,3204.74,694.36
facilities,Natural Resources Canada,FY 2014-15,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,ON,244.62,17.41
facilities,Natural Resources Canada,FY 2014-15,1,Liquified petroleum gas,propane,ON,230.08,14.04
facilities,Natural Resources Canada,FY 2014-15,1,Natural gas,natural gas,ON,114721.75,5718.1
facilities,Natural Resources Canada,FY 2014-15,2,District energy,district heating,ON,86336.91,6824.07
facilities,Natural Resources Canada,FY 2014-15,2,Electricity,electricity,ON,123233.8,1300.8
facilities,Natural Resources Canada,FY 2014-15,1,Liquified petroleum gas,propane,QC,837.99,51.12
facilities,Natural Resources Canada,FY 2014-15,1,Natural gas,natural gas,QC,871.49,43.44
facilities,Natural Resources Canada,FY 2014-15,2,District energy,district heating,QC,7643.41,634.36
facilities,Natural Resources Canada,FY 2014-15,2,Electricity,electricity,QC,18914.34,7.36
facilities,Natural Resources Canada,FY 2014-15,1,Natural gas,natural gas,SK,637.04,31.75
facilities,Natural Resources Canada,FY 2014-15,2,Electricity,electricity,SK,1931.72,407.81
facilities,Natural Resources Canada,FY 2015-16,1,Natural gas,natural gas,AB,28410.96,1416.09
facilities,Natural Resources Canada,FY 2015-16,2,Electricity,electricity,AB,11869.82,2604.77
facilities,Natural Resources Canada,FY 2015-16,1,Natural gas,natural gas,BC,3955,197.13
facilities,Natural Resources Canada,FY 2015-16,2,Electricity,electricity,BC,8648.9,30.99
facilities,Natural Resources Canada,FY 2015-16,2,Electricity,electricity,MB,61.83,0.06
facilities,Natural Resources Canada,FY 2015-16,2,District energy,district cooling,NB,131.4,5.99
facilities,Natural Resources Canada,FY 2015-16,2,District energy,district heating,NB,8341.49,692.3
facilities,Natural Resources Canada,FY 2015-16,2,Electricity,electricity,NB,8813.82,685.52
facilities,Natural Resources Canada,FY 2015-16,2,Electricity,electricity,NL,347.68,3.09
facilities,Natural Resources Canada,FY 2015-16,1,Liquified petroleum gas,propane,NT,876.54,53.47
facilities,Natural Resources Canada,FY 2015-16,2,Electricity,electricity,NT,363.46,39.38
facilities,Natural Resources Canada,FY 2015-16,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NU,9935.98,707.3
facilities,Natural Resources Canada,FY 2015-16,2,Electricity,electricity,NU,1895,394.79
facilities,Natural Resources Canada,FY 2015-16,1,Natural gas,natural gas,ON,162836.29,8116.28
facilities,Natural Resources Canada,FY 2015-16,2,District energy,district heating,ON,31277.51,2472.17
facilities,Natural Resources Canada,FY 2015-16,2,Electricity,electricity,ON,120889.05,1343.21
facilities,Natural Resources Canada,FY 2015-16,1,Liquified petroleum gas,propane,QC,1035.38,63.16
facilities,Natural Resources Canada,FY 2015-16,1,Natural gas,natural gas,QC,447.57,22.31
